Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
431,5972.074467,-0.002946,-0.018398,0.021064,-0.999604,0.174368,0.362216,0.501497,0.000396,0.276835,0.358139,-0.577887,0.561575,0.256072,0.361979,-0.401124,0.000000,0.070482,0.362844,-0.424610,0.616789,0.094082,0.365904,-0.602367,0.450166,0.093365,0.364967,-0.600894,0.070168,0.362709,-0.424510,0.255358,0.361609,-0.401508,0.276980,0.358183,-0.577570,0.325793,0.192568,-0.381106,0.231694,0.199756,-0.330084,0.195996,0.294066,-0.323042,0.113177,0.299539,-0.320702,0.122049,0.208681,-0.303304,0.041489,0.287724,-0.312755,-0.036323,0.265709,-0.312633,-0.025079,0.197674,-0.290113,0.267117,0.287392,-0.355940,0.292176,0.276128,-0.384067,0.331689,0.263508,-0.430380,0.388972,0.182934,-0.421229,0.284694,0.197913,-0.351588,0.043915,0.206652,-0.288733
432,5972.082801,-0.001782,-0.019197,0.021372,-0.999586,0.174194,0.362166,0.501511,0.000806,0.276784,0.358206,-0.577740,0.575203,0.255732,0.361651,-0.401004,0.292808,0.070182,0.362676,-0.424793,0.402045,0.094247,0.366325,-0.602467,0.000000,0.093466,0.365006,-0.600698,0.070029,0.362559,-0.424362,0.255153,0.361459,-0.401060,0.277245,0.358297,-0.577331,0.324926,0.192361,-0.385330,0.231920,0.199738,-0.330261,0.195850,0.294086,-0.322621,0.112995,0.299660,-0.320552,0.122108,0.208433,-0.303333,0.041322,0.287754,-0.312684,-0.036408,0.265618,-0.312632,-0.025615,0.197438,-0.290515,0.266992,0.287074,-0.355851,0.291777,0.275676,-0.384311,0.329853,0.262510,-0.431825,0.385228,0.182886,-0.430053,0.284919,0.197590,-0.353722,0.043908,0.206674,-0.288605
433,5972.091134,-0.000857,-0.020200,0.021576,-0.999563,0.174155,0.362147,0.501316,0.000840,0.276900,0.358287,-0.577343,0.549575,0.255487,0.361418,-0.400645,0.389439,0.069987,0.362556,-0.424811,0.348596,0.094409,0.366300,-0.602334,0.000000,0.093612,0.365088,-0.600494,0.069888,0.362403,-0.424250,0.254954,0.361312,-0.400636,0.277338,0.358345,-0.576863,0.323427,0.192392,-0.389678,0.232191,0.200049,-0.330200,0.195687,0.294116,-0.322202,0.112847,0.299813,-0.320384,0.122093,0.208622,-0.303085,0.041163,0.287799,-0.312637,-0.036480,0.265535,-0.312651,-0.025595,0.197354,-0.290469,0.266871,0.286798,-0.355621,0.291491,0.275460,-0.384309,0.328663,0.261864,-0.432725,0.380447,0.183046,-0.439544,0.285191,0.197688,-0.355780,0.043900,0.206702,-0.288522
434,5972.099467,-0.000448,-0.020997,0.021282,-0.999553,0.174157,0.362092,0.501058,0.000854,0.277026,0.358353,-0.576922,0.566556,0.255327,0.361335,-0.400256,0.382908,0.069865,0.362379,-0.424721,0.348596,0.094409,0.366300,-0.602334,0.000000,0.093772,0.365205,-0.600353,0.069752,0.362289,-0.424142,0.254728,0.360728,-0.400756,0.277450,0.358403,-0.576424,0.321362,0.191814,-0.394823,0.232489,0.200485,-0.330141,0.195565,0.294216,-0.321805,0.112701,0.299976,-0.320271,0.122064,0.208892,-0.302835,0.041025,0.287880,-0.312614,-0.036546,0.265481,-0.312680,-0.025582,0.197312,-0.290458,0.266777,0.286656,-0.355369,0.291286,0.275257,-0.383987,0.327645,0.261397,-0.433308,0.374476,0.183545,-0.449065,0.285371,0.197980,-0.357743,0.043881,0.206758,-0.288464
435,5972.107801,0.001234,-0.021402,0.022150,-0.999525,0.174174,0.362024,0.500799,0.001029,0.277104,0.358371,-0.576584,0.487422,0.255254,0.360792,-0.399928,0.189169,0.069815,0.362227,-0.424552,0.388084,0.094523,0.366708,-0.602129,0.000000,0.093916,0.365263,-0.600249,0.069636,0.362196,-0.424092,0.254690,0.361085,-0.399924,0.277547,0.358439,-0.576082,0.319417,0.192009,-0.398929,0.232774,0.200909,-0.330106,0.195462,0.294317,-0.321535,0.112744,0.300232,-0.320027,0.121998,0.209185,-0.302627,0.040905,0.288013,-0.312638,-0.036589,0.265485,-0.312750,-0.025550,0.197323,-0.290465,0.266714,0.286570,-0.355124,0.291111,0.275076,-0.383899,0.327353,0.260993,-0.433446,0.367690,0.183890,-0.458391,0.285451,0.198271,-0.359728,0.043882,0.206865,-0.288459
436,5972.116134,0.000144,-0.022419,0.020963,-0.999529,0.174132,0.361962,0.500575,0.000841,0.277220,0.358375,-0.576148,0.565779,0.255013,0.361147,-0.399541,0.393405,0.069621,0.362095,-0.424537,0.358157,0.094671,0.366229,-0.602074,0.000000,0.093993,0.365287,-0.600214,0.069505,0.362128,-0.424113,0.254557,0.361033,-0.399714,0.277602,0.358459,-0.575849,0.317406,0.192426,-0.402469,0.233075,0.201273,-0.330045,0.195361,0.294492,-0.321333,0.112489,0.300467,-0.320164,0.121962,0.209527,-0.302457,0.040797,0.288176,-0.312710,-0.036623,0.265522,-0.312864,-0.025509,0.197364,-0.290520,0.266667,0.286555,-0.354967,0.290949,0.274962,-0.383829,0.326433,0.260761,-0.433917,0.360734,0.183936,-0.467030,0.285544,0.198470,-0.361592,0.043839,0.206962,-0.288543
437,5972.124467,0.000829,-0.022992,0.021303,-0.999508,0.174121,0.362008,0.500448,0.000840,0.277297,0.358457,-0.575904,0.567740,0.254883,0.361003,-0.399321,0.406050,0.069522,0.362106,-0.424532,0.362881,0.094783,0.366466,-0.602034,0.000000,0.094032,0.365286,-0.600287,0.069352,0.362112,-0.424189,0.254395,0.361012,-0.399652,0.277609,0.358467,-0.575753,0.315731,0.192689,-0.405247,0.233342,0.201658,-0.329863,0.195276,0.294700,-0.321254,0.112382,0.300744,-0.320242,0.121890,0.209821,-0.302387,0.040694,0.288334,-0.312869,-0.036657,0.265570,-0.313030,-0.025458,0.197413,-0.290662,0.266623,0.286629,-0.354908,0.290764,0.274779,-0.384201,0.325918,0.260572,-0.434317,0.354773,0.184195,-0.473181,0.285605,0.198762,-0.362806,0.043792,0.207067,-0.288723
438,5972.132801,0.000754,-0.023414,0.021188,-0.999501,0.174039,0.361999,0.500449,0.000842,0.277278,0.358459,-0.575818,0.558286,0.254716,0.361030,-0.399254,0.398369,0.069375,0.362087,-0.424622,0.358516,0.094806,0.366449,-0.602251,0.000000,0.094046,0.365267,-0.600424,0.069187,0.362107,-0.424360,0.254199,0.361020,-0.399641,0.277603,0.358471,-0.575729,0.314532,0.193018,-0.407067,0.233502,0.202314,-0.329491,0.195166,0.294937,-0.321271,0.112253,0.300984,-0.320403,0.121773,0.210179,-0.302334,0.040541,0.288472,-0.313131,-0.036719,0.265628,-0.313271,-0.024924,0.197600,-0.290426,0.266571,0.286745,-0.354907,0.290646,0.274810,-0.384322,0.325302,0.260494,-0.434828,0.349268,0.184780,-0.477186,0.285935,0.199797,-0.362820,0.043762,0.207195,-0.288951
439,5972.141134,0.000822,-0.023965,0.021292,-0.999486,0.173946,0.361998,0.500511,0.000848,0.277268,0.358445,-0.575766,0.560389,0.254512,0.361000,-0.399226,0.400110,0.069070,0.362095,-0.424969,0.365023,0.094808,0.366432,-0.602404,0.000000,0.093847,0.365164,-0.600466,0.069062,0.362124,-0.424503,0.254022,0.361021,-0.399668,0.277609,0.358473,-0.575715,0.313361,0.193183,-0.408526,0.233466,0.202979,-0.329148,0.195029,0.295072,-0.321385,0.112052,0.301181,-0.320621,0.121556,0.210475,-0.302351,0.040369,0.288581,-0.313403,-0.036814,0.265655,-0.313553,-0.025463,0.197469,-0.291175,0.266506,0.286846,-0.354896,0.290551,0.274843,-0.384401,0.324867,0.260397,-0.435185,0.345282,0.185291,-0.480339,0.285934,0.200393,-0.363195,0.043701,0.207325,-0.289206
440,5972.149467,0.000787,-0.024337,0.021237,-0.999478,0.173873,0.362000,0.500604,0.000908,0.277251,0.358451,-0.575782,0.534527,0.254363,0.361019,-0.399260,0.435848,0.069070,0.362095,-0.424969,0.365023,0.094808,0.366432,-0.602404,0.000000,0.093884,0.365165,-0.600676,0.068915,0.362170,-0.424670,0.253730,0.360576,-0.400227,0.277605,0.358472,-0.575700,0.313103,0.194157,-0.409110,0.233472,0.203606,-0.328809,0.194880,0.295286,-0.321414,0.111859,0.301336,-0.320824,0.121380,0.210706,-0.302420,0.040189,0.288633,-0.313700,-0.036896,0.265651,-0.313826,-0.025481,0.197439,-0.291492,0.266421,0.286995,-0.354887,0.290521,0.275096,-0.384167,0.324589,0.260544,-0.435724,0.341839,0.185564,-0.483151,0.285925,0.200888,-0.363474,0.043663,0.207436,-0.289466
441,5972.157801,0.002041,-0.024503,0.022348,-0.999448,0.173803,0.362017,0.500731,0.001096,0.277203,0.358437,-0.575879,0.455585,0.254252,0.360604,-0.399359,0.218106,0.068971,0.362147,-0.425137,0.390842,0.094788,0.366881,-0.602550,0.000000,0.093889,0.365143,-0.600886,0.068711,0.362182,-0.424916,0.253500,0.360616,-0.400254,0.277588,0.358467,-0.575706,0.312616,0.194333,-0.409710,0.233421,0.203961,-0.328575,0.194694,0.295460,-0.321472,0.111796,0.301452,-0.320908,0.121212,0.210837,-0.302516,0.040017,0.288631,-0.313989,-0.036989,0.265579,-0.314127,-0.025503,0.197358,-0.291825,0.266315,0.287160,-0.354899,0.290597,0.275092,-0.384261,0.324151,0.260552,-0.436119,0.339230,0.186320,-0.484915,0.285715,0.200783,-0.364153,0.043595,0.207437,-0.289745
442,5972.166134,0.001848,-0.025069,0.022150,-0.999439,0.173694,0.362009,0.500865,0.001099,0.277179,0.358437,-0.575895,0.455703,0.254029,0.360669,-0.399402,0.222410,0.068777,0.362130,-0.425389,0.389521,0.094780,0.366911,-0.603009,0.000000,0.093862,0.365085,-0.601087,0.068482,0.362159,-0.425212,0.253286,0.360683,-0.400270,0.277551,0.358461,-0.575740,0.312281,0.194464,-0.410051,0.233306,0.204162,-0.328449,0.194490,0.295574,-0.321553,0.111422,0.301434,-0.321283,0.121001,0.210863,-0.302689,0.039812,0.288547,-0.314282,-0.037122,0.265439,-0.314449,-0.025572,0.197186,-0.292183,0.266184,0.287308,-0.354938,0.290482,0.275220,-0.384344,0.323625,0.260509,-0.436349,0.337574,0.186535,-0.485524,0.285698,0.200999,-0.364209,0.043463,0.207344,-0.290066
443,5972.174467,0.001909,-0.025546,0.022287,-0.999423,0.173584,0.362087,0.501024,0.001092,0.277140,0.358495,-0.575956,0.468171,0.253822,0.360715,-0.399485,0.257595,0.068595,0.362229,-0.425648,0.392752,0.094780,0.366911,-0.603009,0.000000,0.094003,0.365077,-0.601329,0.068261,0.362122,-0.425445,0.253058,0.360721,-0.400346,0.277473,0.358462,-0.575785,0.312027,0.194534,-0.410297,0.233143,0.204246,-0.328364,0.194270,0.295673,-0.321622,0.111182,0.301409,-0.321470,0.120806,0.210795,-0.302880,0.039573,0.288385,-0.314609,-0.037275,0.265225,-0.314770,-0.025664,0.196918,-0.292603,0.266027,0.287435,-0.354980,0.290160,0.275457,-0.384385,0.323229,0.260572,-0.436684,0.336500,0.186737,-0.486193,0.285644,0.201102,-0.364239,0.043293,0.207162,-0.290441
444,5972.182801,0.001701,-0.026153,0.021731,-0.999420,0.173435,0.361991,0.501150,0.001068,0.277086,0.358477,-0.575955,0.490077,0.253552,0.360754,-0.399513,0.209773,0.068355,0.362052,-0.425901,0.392487,0.094640,0.366603,-0.603425,0.000000,0.093914,0.365030,-0.601547,0.067968,0.362061,-0.425672,0.252752,0.360740,-0.400416,0.277350,0.358467,-0.575782,0.311767,0.194570,-0.410754,0.232957,0.204315,-0.328227,0.193999,0.295742,-0.321694,0.110871,0.301351,-0.321672,0.120552,0.210679,-0.303054,0.039302,0.288187,-0.314890,-0.037475,0.264949,-0.315074,-0.025795,0.196606,-0.292982,0.265814,0.287566,-0.354988,0.290019,0.275578,-0.384401,0.322740,0.260529,-0.436964,0.334896,0.186810,-0.487354,0.285524,0.201170,-0.364208,0.043040,0.206884,-0.290849
445,5972.191134,0.001508,-0.026659,0.021689,-0.999408,0.173224,0.361962,0.501263,0.001073,0.276950,0.358425,-0.575962,0.478952,0.253239,0.360773,-0.399545,0.195655,0.068069,0.362047,-0.426119,0.392487,0.094561,0.366742,-0.603565,0.000000,0.093838,0.364990,-0.601700,0.067632,0.361986,-0.425860,0.252396,0.360718,-0.400405,0.277219,0.358494,-0.575696,0.311532,0.194645,-0.410764,0.232690,0.204863,-0.327561,0.193705,0.295819,-0.321745,0.110513,0.301266,-0.321827,0.120254,0.210536,-0.303200,0.038980,0.287978,-0.315125,-0.037727,0.264653,-0.315350,-0.025987,0.196254,-0.293355,0.265569,0.287717,-0.354939,0.289842,0.275730,-0.384376,0.322242,0.260744,-0.437379,0.333949,0.187087,-0.487350,0.285375,0.201225,-0.364113,0.042782,0.206617,-0.291173
446,5972.199467,0.001996,-0.027334,0.021747,-0.999388,0.173004,0.361997,0.501299,0.001083,0.276832,0.358521,-0.575859,0.475141,0.252879,0.360704,-0.399473,0.179975,0.067745,0.362020,-0.426300,0.395919,0.094561,0.366742,-0.603565,0.000000,0.093770,0.364972,-0.601776,0.067279,0.361877,-0.426016,0.251985,0.360691,-0.400227,0.277093,0.358528,-0.575487,0.311330,0.194659,-0.410369,0.232419,0.204274,-0.327922,0.193322,0.295916,-0.321690,0.110100,0.301156,-0.321917,0.119904,0.210387,-0.303284,0.038617,0.287732,-0.315358,-0.038020,0.264301,-0.315645,-0.026262,0.195856,-0.293728,0.265283,0.287909,-0.354776,0.289650,0.275898,-0.384251,0.321707,0.260855,-0.437568,0.332658,0.187062,-0.488144,0.285199,0.201254,-0.363910,0.042471,0.206352,-0.291428
447,5972.207801,0.002179,-0.028173,0.021503,-0.999369,0.172787,0.361941,0.501256,0.001084,0.276741,0.358540,-0.575642,0.491532,0.252490,0.360655,-0.399295,0.182025,0.067402,0.361889,-0.426434,0.395721,0.094513,0.366680,-0.603652,0.000000,0.093732,0.364970,-0.601788,0.067030,0.361835,-0.426033,0.251629,0.360635,-0.399996,0.277005,0.358559,-0.575226,0.311125,0.194630,-0.410223,0.232149,0.204263,-0.327676,0.192927,0.295988,-0.321622,0.109707,0.301053,-0.321976,0.119575,0.210249,-0.303284,0.038771,0.287327,-0.315704,-0.038341,0.263935,-0.315941,-0.026489,0.195511,-0.294018,0.264997,0.288092,-0.354566,0.289452,0.276080,-0.384063,0.321255,0.260989,-0.437636,0.332117,0.187245,-0.487795,0.285043,0.201225,-0.363682,0.042170,0.206072,-0.291667
448,5972.216134,0.001987,-0.028828,0.021101,-0.999360,0.172601,0.361875,0.501133,0.001084,0.276656,0.358524,-0.575382,0.498342,0.252173,0.360697,-0.399069,0.160299,0.067119,0.361772,-0.426449,0.388070,0.094458,0.366508,-0.603634,0.000000,0.093723,0.364972,-0.601752,0.066781,0.361805,-0.426014,0.251419,0.361065,-0.399181,0.276949,0.358584,-0.574937,0.310963,0.194604,-0.410080,0.231855,0.204182,-0.327468,0.192557,0.296039,-0.321538,0.109540,0.300859,-0.321570,0.119230,0.210048,-0.303318,0.037845,0.287171,-0.315731,-0.038659,0.263546,-0.316223,-0.026731,0.195125,-0.294338,0.264729,0.288268,-0.354326,0.289252,0.276240,-0.383820,0.320827,0.261101,-0.437603,0.331280,0.187298,-0.488251,0.284874,0.201235,-0.363392,0.041861,0.205731,-0.291917
449,5972.224467,0.000974,-0.029823,0.020206,-0.999350,0.172418,0.361890,0.500955,0.000882,0.276622,0.358562,-0.574994,0.575978,0.251792,0.361065,-0.398733,0.352371,0.066790,0.361763,-0.426476,0.350305,0.094490,0.366248,-0.603619,0.000000,0.093747,0.364979,-0.601711,0.066522,0.361768,-0.426062,0.251183,0.361018,-0.398934,0.276928,0.358606,-0.574671,0.310847,0.194601,-0.409904,0.231613,0.204147,-0.327249,0.192224,0.296078,-0.321460,0.109192,0.300734,-0.321624,0.118886,0.209783,-0.303432,0.037492,0.286888,-0.315926,-0.038922,0.263183,-0.316508,-0.026935,0.194750,-0.294645,0.264505,0.288407,-0.354086,0.289098,0.276369,-0.383570,0.320438,0.261191,-0.437570,0.330741,0.187344,-0.488259,0.284730,0.201205,-0.363174,0.041567,0.205401,-0.292199
450,5972.232801,0.001165,-0.030477,0.020322,-0.999328,0.172305,0.361913,0.500856,0.000875,0.276607,0.358588,-0.574759,0.581419,0.251545,0.361033,-0.398530,0.392560,0.066364,0.361694,-0.426568,0.359370,0.094504,0.366264,-0.603631,0.000000,0.093792,0.364982,-0.601709,0.066290,0.361698,-0.426137,0.250942,0.360976,-0.398725,0.276938,0.358616,-0.574438,0.310731,0.194651,-0.409719,0.231365,0.204131,-0.327075,0.191907,0.296090,-0.321397,0.108833,0.300579,-0.321742,0.118612,0.209618,-0.303508,0.037152,0.286639,-0.316143,-0.039171,0.262866,-0.316823,-0.027139,0.194403,-0.294966,0.264259,0.288506,-0.353886,0.288942,0.276470,-0.383350,0.320072,0.261241,-0.437527,0.330308,0.187446,-0.488246,0.284599,0.201248,-0.362959,0.041312,0.205117,-0.292470
451,5972.241134,0.001449,-0.031125,0.020150,-0.999311,0.172186,0.361902,0.500769,0.000878,0.276585,0.358654,-0.574537,0.584874,0.251292,0.360996,-0.398340,0.392560,0.066364,0.361694,-0.426568,0.359370,0.094504,0.366264,-0.603631,0.000000,0.093796,0.364966,-0.601814,0.066068,0.361675,-0.426259,0.250665,0.360967,-0.398626,0.276715,0.358559,-0.574071,0.310614,0.194780,-0.409582,0.231148,0.204218,-0.326969,0.191582,0.296108,-0.321402,0.108456,0.300476,-0.321932,0.118354,0.209521,-0.303641,0.036838,0.286474,-0.316421,-0.039429,0.262582,-0.317192,-0.027346,0.194094,-0.295362,0.264022,0.288591,-0.353747,0.288784,0.276564,-0.383194,0.319709,0.261306,-0.437615,0.329856,0.187572,-0.488316,0.284466,0.201407,-0.362785,0.041086,0.204953,-0.292743
452,5972.249467,0.001196,-0.031851,0.020159,-0.999289,0.172018,0.361826,0.500602,0.000851,0.276524,0.358535,-0.574218,0.613762,0.250976,0.360972,-0.398059,0.290894,0.066089,0.361661,-0.426554,0.405543,0.094485,0.366136,-0.603579,0.000000,0.093562,0.364846,-0.601998,0.065771,0.361628,-0.426596,0.250364,0.361016,-0.398632,0.276655,0.358550,-0.574053,0.310496,0.194996,-0.409530,0.230929,0.204368,-0.327000,0.191267,0.296248,-0.321446,0.108149,0.300545,-0.322113,0.118124,0.209554,-0.303797,0.036811,0.286273,-0.316852,-0.039682,0.262384,-0.317584,-0.027531,0.193905,-0.295771,0.263770,0.288709,-0.353715,0.288610,0.276672,-0.383164,0.319290,0.261365,-0.437785,0.329375,0.187671,-0.488472,0.284326,0.201652,-0.362698,0.040857,0.204868,-0.293061
453,5972.257801,0.001003,-0.032708,0.019957,-0.999265,0.171828,0.361794,0.500766,0.000881,0.276460,0.358511,-0.574202,0.593541,0.250611,0.361015,-0.398087,0.371976,0.065772,0.361620,-0.426898,0.419888,0.094469,0.366029,-0.603876,0.000000,0.093509,0.364774,-0.602318,0.065498,0.361666,-0.426946,0.250045,0.361086,-0.398777,0.276578,0.358535,-0.574148,0.310360,0.195313,-0.409561,0.230726,0.204705,-0.327030,0.190913,0.296418,-0.321634,0.107796,0.300715,-0.322401,0.117872,0.209701,-0.303996,0.036186,0.286417,-0.317128,-0.039963,0.262225,-0.318089,-0.027720,0.193746,-0.296266,0.263486,0.288871,-0.353759,0.288598,0.276699,-0.383208,0.318839,0.261449,-0.438061,0.328776,0.187774,-0.488781,0.284180,0.202026,-0.362716,0.040667,0.204908,-0.293393
454,5972.266134,0.000806,-0.033177,0.019973,-0.999250,0.171674,0.361836,0.501002,0.000893,0.276374,0.358519,-0.574339,0.588332,0.250361,0.361096,-0.398250,0.364137,0.065549,0.361698,-0.427233,0.417399,0.094415,0.366077,-0.604682,0.000000,0.093470,0.364736,-0.602655,0.065250,0.361763,-0.427310,0.249768,0.361165,-0.398940,0.276685,0.358552,-0.574496,0.310182,0.195703,-0.409871,0.230511,0.205101,-0.327091,0.190577,0.296575,-0.321827,0.107467,0.300854,-0.322750,0.117632,0.209915,-0.304205,0.035852,0.286445,-0.317567,-0.040234,0.262138,-0.318611,-0.027887,0.193670,-0.296716,0.263027,0.289021,-0.353834,0.288238,0.276951,-0.383281,0.318454,0.261521,-0.438304,0.328515,0.188173,-0.488817,0.284350,0.203007,-0.362457,0.040456,0.204967,-0.293761
455,5972.274467,0.000771,-0.033825,0.019957,-0.999228,0.171545,0.361893,0.501398,0.000923,0.276340,0.358571,-0.574599,0.558974,0.250099,0.361165,-0.398544,0.441563,0.065325,0.361758,-0.427766,0.364357,0.094418,0.365980,-0.605031,0.000000,0.093650,0.364749,-0.603003,0.065012,0.361854,-0.427686,0.249496,0.361238,-0.399099,0.276638,0.358526,-0.574605,0.310084,0.196005,-0.409657,0.230273,0.205509,-0.327143,0.190246,0.296679,-0.322058,0.107133,0.300993,-0.323057,0.117375,0.210084,-0.304475,0.035492,0.286482,-0.318015,-0.040488,0.262042,-0.319127,-0.028045,0.193611,-0.297168,0.263024,0.289043,-0.353682,0.288171,0.276863,-0.383698,0.318061,0.261603,-0.438530,0.328214,0.188201,-0.489061,0.284050,0.203355,-0.362174,0.040227,0.205021,-0.294154
456,5972.282801,0.000342,-0.034545,0.019914,-0.999205,0.171401,0.361892,0.501633,0.000910,0.276300,0.358511,-0.574682,0.588992,0.249809,0.361260,-0.398667,0.396949,0.064872,0.361921,-0.428475,0.365682,0.094433,0.365994,-0.605319,0.000000,0.093682,0.364762,-0.603320,0.064791,0.361940,-0.428015,0.249264,0.361320,-0.399191,0.276613,0.358488,-0.574666,0.309947,0.196362,-0.409667,0.230067,0.205885,-0.327181,0.189777,0.297215,-0.321801,0.106775,0.301080,-0.323356,0.117143,0.210266,-0.304655,0.035163,0.286505,-0.318386,-0.040756,0.261906,-0.319607,-0.028200,0.193510,-0.297580,0.262689,0.289313,-0.353920,0.287985,0.277064,-0.383403,0.317688,0.261664,-0.438673,0.327733,0.188686,-0.489113,0.283864,0.203882,-0.362081,0.039961,0.204986,-0.294547
457,5972.291134,0.000121,-0.035166,0.020055,-0.999180,0.171287,0.361930,0.501824,0.000897,0.276275,0.358484,-0.574742,0.584720,0.249567,0.361321,-0.398761,0.396949,0.064872,0.361921,-0.428475,0.365682,0.094433,0.365994,-0.605319,0.000000,0.093656,0.364760,-0.603516,0.064606,0.362005,-0.428259,0.249051,0.361378,-0.399212,0.276568,0.358472,-0.574707,0.309829,0.196666,-0.409678,0.229834,0.206099,-0.327270,0.189573,0.296860,-0.322330,0.106818,0.301269,-0.323160,0.116907,0.210331,-0.304823,0.034874,0.286500,-0.318720,-0.041013,0.261699,-0.320080,-0.028377,0.193340,-0.297985,0.262444,0.289353,-0.353924,0.287585,0.277230,-0.383317,0.317386,0.261691,-0.438770,0.327549,0.188968,-0.489052,0.283547,0.203869,-0.362449,0.039675,0.205342,-0.294513
458,5972.299467,-0.000177,-0.035708,0.019893,-0.999164,0.171159,0.361932,0.501965,0.000889,0.276226,0.358472,-0.574767,0.595046,0.249329,0.361412,-0.398817,0.416335,0.064665,0.361936,-0.428730,0.362089,0.094414,0.365908,-0.605544,0.000000,0.093609,0.364715,-0.603703,0.064391,0.361991,-0.428475,0.248814,0.361424,-0.399237,0.276492,0.358468,-0.574722,0.309721,0.196922,-0.409667,0.229600,0.206332,-0.327286,0.189263,0.296799,-0.322444,0.106516,0.301281,-0.323372,0.116681,0.210359,-0.305005,0.034600,0.286442,-0.319059,-0.041232,0.261522,-0.320480,-0.028545,0.193148,-0.298365,0.262198,0.289340,-0.353901,0.287385,0.277208,-0.383261,0.317217,0.261836,-0.439003,0.327240,0.188913,-0.489334,0.283598,0.204313,-0.362133,0.039471,0.205280,-0.294834
459,5972.307801,-0.000324,-0.036138,0.019881,-0.999149,0.171016,0.361932,0.502074,0.000882,0.276145,0.358451,-0.574786,0.597877,0.249098,0.361445,-0.398859,0.423839,0.064459,0.361957,-0.428930,0.361425,0.094360,0.365874,-0.605720,0.000000,0.093540,0.364635,-0.603851,0.064162,0.361960,-0.428672,0.248732,0.361500,-0.399075,0.276390,0.358468,-0.574742,0.309613,0.197150,-0.409661,0.229407,0.206539,-0.327330,0.188982,0.296779,-0.322510,0.106228,0.301267,-0.323561,0.116437,0.210351,-0.305179,0.034860,0.286253,-0.319502,-0.041473,0.261318,-0.320888,-0.028719,0.192940,-0.298743,0.261972,0.289311,-0.353866,0.287210,0.277165,-0.383227,0.316742,0.261623,-0.438978,0.327074,0.188933,-0.489572,0.283443,0.204552,-0.362151,0.039345,0.204806,-0.295505
460,5972.316134,-0.000548,-0.036418,0.019432,-0.999148,0.170884,0.361925,0.502143,0.000782,0.276057,0.358501,-0.574796,0.623642,0.248910,0.361558,-0.398886,0.550525,0.064287,0.361893,-0.429058,0.354954,0.094183,0.365830,-0.606133,0.000000,0.093253,0.364542,-0.604032,0.063940,0.361921,-0.428870,0.248137,0.361417,-0.399452,0.276277,0.358459,-0.574768,0.309507,0.197371,-0.409670,0.229214,0.206716,-0.327418,0.188688,0.296735,-0.322588,0.105605,0.301119,-0.324189,0.116231,0.210361,-0.305340,0.033990,0.286281,-0.319690,-0.041721,0.261090,-0.321304,-0.028894,0.192751,-0.299096,0.261755,0.289252,-0.353853,0.287035,0.277111,-0.383216,0.316506,0.261514,-0.438903,0.326529,0.189415,-0.489482,0.283088,0.204349,-0.362749,0.039131,0.204734,-0.295783
